2024-09-18 21:33:17,0.923076923,27.60919571
2024-09-18 21:33:19,0.923076923,27.60919571
2024-09-18 21:33:20,0.830769231,27.39080429
2024-09-18 21:33:21,0.738461538,27.39080429
2024-09-18 21:33:22,0.646153846,27.36781693
2024-09-18 21:33:22,0.569230769,27.37931061
2024-09-18 21:33:23,0.476923077,27.56321907
2024-09-18 21:33:24,0.384615385,27.39846802
2024-09-18 21:33:25,0.292307692,27.38697243
2024-09-18 21:33:30,0.2,27.39080429
2024-09-18 21:33:36,0.123076923,27.39463615
2024-09-18 21:33:42,0.107692308,27.40229797
2024-09-18 21:33:47,0.107692308,27.38697243
2024-09-18 21:33:53,0.123076923,27.65134048
2024-09-18 21:33:58,0.123076923,27.38697243
2024-09-18 21:34:04,0.123076923,27.41379356
2024-09-18 21:34:10,0.123076923,27.64751053
2024-09-18 21:34:16,0.123076923,27.39846802
2024-09-18 21:34:22,0.123076923,27.68582344
2024-09-18 21:34:28,0.123076923,27.43295097
2024-09-18 21:34:33,0.138461538,27.64367867
2024-09-18 21:43:40,0.123076923,27.33716393
2024-09-18 21:43:40,0.123076923,27.34099579
2024-09-18 21:43:41,0.123076923,27.36398506
2024-09-18 21:43:42,0.123076923,27.34865952
2024-09-18 21:43:43,0.123076923,27.35249138
2024-09-18 21:43:44,0.123076923,27.34865952
2024-09-18 21:43:44,0.123076923,27.35249138
2024-09-18 21:43:45,0.123076923,27.38697243
2024-09-18 21:43:46,0.107692308,27.37931061
2024-09-18 21:43:47,0.107692308,27.37164688
2024-09-18 21:43:47,0.107692308,27.37164688
2024-09-18 21:43:48,0.107692308,27.38314247
2024-09-18 21:43:49,0.107692308,27.36781693
2024-09-18 21:43:50,0.107692308,27.36398506
2024-09-18 21:43:51,0.107692308,27.37931061
2024-09-18 21:43:52,0.107692308,27.35249138
2024-09-18 21:43:52,0.107692308,27.36398506
2024-09-18 21:43:53,0.107692308,27.39080429
2024-09-18 21:43:54,0.107692308,27.36398506
2024-09-18 21:43:55,0.107692308,27.36398506
2024-09-18 21:43:56,0.107692308,27.34865952
2024-09-18 21:43:56,0.107692308,27.35632133
2024-09-18 21:43:57,0.107692308,27.33716393
2024-09-18 21:43:58,0.107692308,27.31417656
2024-09-18 21:43:59,0.107692308,27.38697243
2024-09-18 21:44:00,0.107692308,27.38314247
2024-09-18 21:44:00,0.107692308,27.37931061
2024-09-18 21:44:01,0.107692308,27.36781693
2024-09-18 21:44:02,0.107692308,27.36398506
2024-09-18 21:44:03,0.107692308,27.39080429
2024-09-18 21:44:03,0.107692308,27.37164688
2024-09-18 21:44:04,0.107692308,27.37164688
2024-09-18 21:44:05,0.107692308,27.37547874
2024-09-18 21:44:06,0.107692308,27.35249138
2024-09-18 21:44:07,0.107692308,27.36781693
2024-09-18 21:44:07,0.107692308,27.36781693
2024-09-18 21:44:08,0.107692308,27.39463615
